trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2532,False,"{'a': 0.6, 'e': 0.0793992112519034}",30,22,3.5126003004158814,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2533,False,"{'a': 0.6, 'e': 0.07931981204065149}",25,15,17.185339696853518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.6, 'e': 0.07924049222861083}",20,12,7.854278348953224,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.6, 'e': 0.07916125173638222}",25,13,20.29038417320708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.6, 'e': 0.07908209048464585}",30,13,-15.2724747314403,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2537,False,"{'a': 0.6, 'e': 0.0790030083941612}",25,12,28.341551512742626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.6, 'e': 0.07892400538576703}",30,13,32.26597595911908,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.6, 'e': 0.07884508138038127}",35,8,43.88995354991028,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.6, 'e': 0.07876623629900088}",35,17,-7.066133453559163,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2541,False,"{'a': 0.6, 'e': 0.0786874700627019}",35,11,45.69966524752876,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.6, 'e': 0.07860878259263919}",20,6,14.165004645929098,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2543,False,"{'a': 0.6, 'e': 0.07853017381004655}",20,11,20.01099807014011,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.6, 'e': 0.0784516436362365}",30,21,13.818203521313105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.6, 'e': 0.07837319199260026}",25,15,21.034313241059138,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.6, 'e': 0.07829481880060767}",25,20,8.310067700495523,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.6, 'e': 0.07821652398180706}",25,7,7.00716540332729,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2548,False,"{'a': 0.6, 'e': 0.07813830745782525}",20,2,29.773152215779778,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.6, 'e': 0.07806016915036743}",25,13,-3.3340961364057558,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2550,False,"{'a': 0.6, 'e': 0.07798210898121706}",25,15,18.63000750836473,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.6, 'e': 0.07790412687223584}",25,7,31.231118250431233,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.6, 'e': 0.0778262227453636}",25,20,9.23695058131672,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2553,False,"{'a': 0.6, 'e': 0.07774839652261824}",20,12,13.779516414745824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2554,False,"{'a': 0.6, 'e': 0.07767064812609561}",20,0,28.75220668653845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2555,False,"{'a': 0.6, 'e': 0.07759297747796952}",20,7,27.421050515576418,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.6, 'e': 0.07751538450049156}",30,18,19.551267643657432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.6, 'e': 0.07743786911599107}",20,10,18.78319239390224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.6, 'e': 0.07736043124687507}",20,8,23.242672520036848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.6, 'e': 0.0772830708156282}",20,6,22.937768581455384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.6, 'e': 0.07720578774481257}",20,8,19.785707944062747,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.6, 'e': 0.07712858195706776}",20,8,22.876664405600728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.6, 'e': 0.07705145337511068}",20,10,-1.5102363915896846,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2563,False,"{'a': 0.6, 'e': 0.07697440192173557}",25,12,23.47082210396355,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.6, 'e': 0.07689742751981385}",20,13,11.892053996422057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.6, 'e': 0.07682053009229403}",25,0,27.88493468101661,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2566,False,"{'a': 0.6, 'e': 0.07674370956220174}",30,19,13.346458323594522,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.6, 'e': 0.07666696585263953}",25,13,19.112399459391945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.6, 'e': 0.0765902988867869}",20,8,18.822274712080883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.6, 'e': 0.0765137085879001}",20,9,18.78068897977484,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.6, 'e': 0.0764371948793122}",25,11,22.901250454489578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.6, 'e': 0.07636075768443289}",30,19,19.160500123766607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.6, 'e': 0.07628439692674846}",20,13,15.525669007752192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.6, 'e': 0.07620811252982171}",30,18,24.613468387515884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.6, 'e': 0.0761319044172919}",25,13,20.16503882028233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.6, 'e': 0.0760557725128746}",30,13,-7.831671906065209,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2576,False,"{'a': 0.6, 'e': 0.07597971674036172}",20,11,5.558311224347001,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2577,False,"{'a': 0.6, 'e': 0.07590373702362137}",25,0,36.059580143486116,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2578,False,"{'a': 0.6, 'e': 0.07582783328659774}",30,19,23.65836790449855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.6, 'e': 0.07575200545331114}",30,10,35.21730842858142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.6, 'e': 0.07567625344785783}",20,0,20.44486845771743,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2581,False,"{'a': 0.6, 'e': 0.07560057719440998}",20,10,18.80369871506275,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.6, 'e': 0.07552497661721556}",25,17,10.723695555127303,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.6, 'e': 0.07544945164059835}",20,12,15.454439660180624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.6, 'e': 0.07537400218895775}",25,13,26.346697356084857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.6, 'e': 0.07529862818676879}",20,16,9.948453375279318,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.6, 'e': 0.07522332955858202}",30,15,31.113711709376663,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.6, 'e': 0.07514810622902345}",30,12,34.60898739644868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.6, 'e': 0.07507295812279442}",25,12,27.440489490568982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.6, 'e': 0.07499788516467162}",30,16,11.075448253695237,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2590,False,"{'a': 0.6, 'e': 0.07492288727950695}",20,11,17.86790300310198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.6, 'e': 0.07484796439222745}",25,9,14.870208694373204,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.6, 'e': 0.07477311642783521}",25,13,19.905840561125995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.6, 'e': 0.07469834331140739}",35,27,14.729202258643028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.6, 'e': 0.07462364496809597}",20,15,12.259610320084708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.6, 'e': 0.07454902132312788}",25,19,12.830178265893537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.6, 'e': 0.07447447230180475}",20,10,19.204961948611885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.6, 'e': 0.07439999782950295}",25,15,16.711788274563357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.6, 'e': 0.07432559783167345}",25,2,-2.755677446589663,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
2599,False,"{'a': 0.6, 'e': 0.07425127223384177}",20,0,-11.771812187166944,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2600,False,"{'a': 0.6, 'e': 0.07417702096160793}",20,11,12.075767664933261,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.6, 'e': 0.07410284394064631}",35,3,26.330503365794016,"{0: 29, 1: 1, 2: 2, 3: 0, 4: 0}",1
2602,False,"{'a': 0.6, 'e': 0.07402874109670567}",25,14,22.012597436022865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.6, 'e': 0.07395471235560896}",20,15,8.923823238685948,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.6, 'e': 0.07388075764325336}",25,11,23.685043546085087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.6, 'e': 0.0738068768856101}",20,10,-4.425187671498689,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2606,False,"{'a': 0.6, 'e': 0.07373307000872449}",20,14,13.361429846431527,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.6, 'e': 0.07365933693871576}",20,10,21.440465140265136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.6, 'e': 0.07358567760177705}",25,0,40.87166278647739,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2609,False,"{'a': 0.6, 'e': 0.07351209192417528}",25,4,35.46055821649403,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.6, 'e': 0.0734385798322511}",20,10,5.374297708451848,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2611,False,"{'a': 0.6, 'e': 0.07336514125241884}",25,16,22.548712713655345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.6, 'e': 0.07329177611116643}",25,11,27.101393106782776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.6, 'e': 0.07321848433505526}",20,16,7.881369152380722,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.6, 'e': 0.0731452658507202}",25,19,6.201595507034991,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.6, 'e': 0.07307212058486949}",25,17,12.49708515218886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.6, 'e': 0.07299904846428462}",35,21,27.03157754855668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2617,False,"{'a': 0.6, 'e': 0.07292604941582033}",20,8,18.7919854482969,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.6, 'e': 0.07285312336640451}",25,15,19.842341229247307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.6, 'e': 0.07278027024303811}",20,12,10.795222194382056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.6, 'e': 0.07270748997279507}",30,6,-10.834748409109322,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
2621,False,"{'a': 0.6, 'e': 0.07263478248282228}",30,16,12.622881043411134,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2622,False,"{'a': 0.6, 'e': 0.07256214770033946}",20,5,27.388445626828545,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.6, 'e': 0.07248958555263911}",20,8,20.50183591450535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.6, 'e': 0.07241709596708648}",25,11,27.301667473446614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.6, 'e': 0.0723446788711194}",25,18,13.737769212005041,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.6, 'e': 0.07227233419224827}",30,13,8.794470116022342,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2627,False,"{'a': 0.6, 'e': 0.07220006185805602}",25,12,17.41448436697985,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.6, 'e': 0.07212786179619797}",20,9,21.078450113124838,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.6, 'e': 0.07205573393440176}",20,13,13.971135715467513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2630,False,"{'a': 0.6, 'e': 0.07198367820046736}",20,3,28.118401912091425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.6, 'e': 0.0719116945222669}",20,14,12.292905219955005,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.6, 'e': 0.07183978282774463}",20,11,19.858826637011802,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.6, 'e': 0.07176794304491689}",25,9,-14.496850773424425,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2634,False,"{'a': 0.6, 'e': 0.07169617510187197}",30,23,11.787559837373685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2635,False,"{'a': 0.6, 'e': 0.0716244789267701}",25,11,7.364208841987369,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2636,False,"{'a': 0.6, 'e': 0.07155285444784333}",30,19,20.15131807481869,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.6, 'e': 0.07148130159339548}",25,16,19.65453113044974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.6, 'e': 0.07140982029180208}",20,1,30.561131221461036,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2639,False,"{'a': 0.6, 'e': 0.07133841047151028}",20,12,12.862423990993875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.6, 'e': 0.07126707206103877}",20,14,12.540699171606263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2641,False,"{'a': 0.6, 'e': 0.07119580498897773}",20,6,12.423707146126237,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2642,False,"{'a': 0.6, 'e': 0.07112460918398876}",20,12,17.385231730243145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.6, 'e': 0.07105348457480477}",20,0,4.10841648851082,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2644,False,"{'a': 0.6, 'e': 0.07098243109022996}",20,12,2.5910057853231585,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2645,False,"{'a': 0.6, 'e': 0.07091144865913973}",25,10,27.150793208336104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.6, 'e': 0.0708405372104806}",20,7,21.52109996413115,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.6, 'e': 0.07076969667327011}",25,9,29.37055496912584,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.6, 'e': 0.07069892697659684}",30,15,24.91535037873545,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.6, 'e': 0.07062822804962025}",30,12,38.33256543344671,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2650,False,"{'a': 0.6, 'e': 0.07055759982157063}",20,9,-25.940653028380368,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
2651,False,"{'a': 0.6, 'e': 0.07048704222174906}",20,14,9.944659953295771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.6, 'e': 0.0704165551795273}",20,13,15.077900158508342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.6, 'e': 0.07034613862434778}",20,5,28.749563876863775,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2654,False,"{'a': 0.6, 'e': 0.07027579248572344}",35,19,29.690375284365846,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.6, 'e': 0.07020551669323771}",30,20,21.23654348284983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.6, 'e': 0.07013531117654447}",30,13,28.450098662437803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2657,False,"{'a': 0.6, 'e': 0.07006517586536792}",20,11,14.901828539107747,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2658,False,"{'a': 0.6, 'e': 0.06999511068950255}",20,16,5.615315918177959,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.6, 'e': 0.06992511557881305}",25,7,34.42239451635233,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.6, 'e': 0.06985519046323424}",30,23,13.369049756223633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.6, 'e': 0.069785335272771}",25,11,23.300691849191367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.6, 'e': 0.06971554993749823}",20,6,22.327823037157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.6, 'e': 0.06964583438756074}",20,16,9.75226692057863,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.6, 'e': 0.06957618855317318}",20,11,3.800219038864607,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2665,False,"{'a': 0.6, 'e': 0.06950661236462001}",25,16,4.742820354204877,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2666,False,"{'a': 0.6, 'e': 0.06943710575225538}",20,11,7.9501845546122105,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2667,False,"{'a': 0.6, 'e': 0.06936766864650314}",20,6,25.494300552438293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.6, 'e': 0.06929830097785662}",20,15,11.33565401900324,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.6, 'e': 0.06922900267687877}",30,20,15.91718264801713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.6, 'e': 0.0691597736742019}",30,14,29.96019194704521,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.6, 'e': 0.06909061390052769}",25,18,11.032528492674547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.6, 'e': 0.06902152328662717}",25,2,-4.219847501079797,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
2673,False,"{'a': 0.6, 'e': 0.06895250176334053}",20,16,8.744101335666716,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.6, 'e': 0.06888354926157719}",25,11,27.150160256470432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.6, 'e': 0.06881466571231562}",25,16,14.911381852085299,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.6, 'e': 0.0687458510466033}",25,16,18.201020992246868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.6, 'e': 0.0686771051955567}",20,16,6.554826733412266,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.6, 'e': 0.06860842809036113}",30,12,21.71528508675757,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2679,False,"{'a': 0.6, 'e': 0.06853981966227078}",25,14,23.581650859105206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.6, 'e': 0.0684712798426085}",25,3,44.30535488030888,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.6, 'e': 0.0684028085627659}",20,8,10.041713028708518,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2682,False,"{'a': 0.6, 'e': 0.06833440575420313}",20,0,33.85924839619774,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2683,False,"{'a': 0.6, 'e': 0.06826607134844893}",20,10,4.867860590283737,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2684,False,"{'a': 0.6, 'e': 0.06819780527710048}",20,0,32.96174136230982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2685,False,"{'a': 0.6, 'e': 0.06812960747182338}",25,18,12.865535466063172,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.6, 'e': 0.06806147786435156}",25,13,23.099236947533203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.6, 'e': 0.0679934163864872}",25,12,11.74805746062568,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2688,False,"{'a': 0.6, 'e': 0.06792542297010072}",30,6,40.614793733069455,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2689,False,"{'a': 0.6, 'e': 0.06785749754713062}",35,27,15.986736618128177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.6, 'e': 0.06778964004958349}",20,11,18.01752408236542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.6, 'e': 0.0677218504095339}",20,11,1.9254766155584977,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2692,False,"{'a': 0.6, 'e': 0.06765412855912437}",30,10,32.16919080343185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.6, 'e': 0.06758647443056524}",20,11,21.556632673002152,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.6, 'e': 0.06751888795613468}",30,0,46.39222515623439,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.6, 'e': 0.06745136906817854}",20,9,21.768316689679427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.6, 'e': 0.06738391769911037}",25,14,14.661313694603606,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.6, 'e': 0.06731653378141125}",25,4,32.938340136670796,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.6, 'e': 0.06724921724762985}",20,0,15.577596048168582,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2699,False,"{'a': 0.6, 'e': 0.06718196803038222}",20,13,13.28232166606533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.6, 'e': 0.06711478606235183}",25,4,-8.282965482561114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
2701,False,"{'a': 0.6, 'e': 0.06704767127628948}",20,8,21.277344291731502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.6, 'e': 0.0669806236050132}",30,24,12.780361650013791,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.6, 'e': 0.06691364298140817}",25,12,11.494107639470354,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2704,False,"{'a': 0.6, 'e': 0.06684672933842677}",25,20,9.658866559343188,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.6, 'e': 0.06677988260908835}",25,13,21.697996966488247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.6, 'e': 0.06671310272647925}",25,15,19.489851399653922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.6, 'e': 0.06664638962375277}",35,14,36.90500647375942,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.6, 'e': 0.06657974323412902}",20,15,9.954914505965544,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.6, 'e': 0.0665131634908949}",20,12,16.80162131741995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.6, 'e': 0.066446650327404}",30,18,11.184558842534901,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2711,False,"{'a': 0.6, 'e': 0.06638020367707659}",20,11,17.842224133018007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.6, 'e': 0.06631382347339952}",20,10,21.13124975177551,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.6, 'e': 0.06624750964992612}",35,24,21.939607891940838,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.6, 'e': 0.0661812621402762}",30,23,14.581759547429106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
